customer_id,age,time_spent,pages_viewed,basket_value,device_type,customer_type,category,num_sessions,purchase
1524,24,8.57,13,23.3,Desktop,Returning,Electronics,3,0
1525,27,11.44,4,31.7,Mobile,Returning,Electronics,9,0
1526,62,49.64,7,61.62,Mobile,Returning,Fashion,6,1
1527,34,62.5,2,19.02,Mobile,New,Home Goods,2,0
1528,43,10.81,6,133.35,Mobile,Returning,Electronics,12,0
1529,38,58.71,6,118.85,Mobile,New,Fashion,15,1
1530,45,58.4,18,12.56,Desktop,Returning,Fashion,9,0
1531,63,43.4,20,49.86,Desktop,New,Electronics,2,1
1532,19,4.76,8,119.27,Desktop,Returning,Fashion,12,0
1533,60,35.17,8,32.92,Mobile,Returning,Fashion,16,1
1534,18,87.03,29,80.21,Tablet,Returning,Fashion,7,1
1535,68,34.42,8,4.12,Mobile,Returning,Fashion,1,1
1536,53,12.09,8,75.06,Desktop,Returning,Home Goods,7,0
1537,68,20.83,1,13.25,Tablet,Returning,Electronics,3,0
1538,43,31.13,2,142.03,Desktop,Returning,Electronics,5,1
1539,46,21.44,12,35.14,Tablet,New,Home Goods,3,0
1540,38,3.83,15,26.45,Desktop,Returning,Electronics,15,1
1541,28,11.22,4,147.05,Mobile,Returning,Electronics,6,1
1542,57,48.64,28,4.12,Mobile,New,Fashion,15,0
1543,28,59.29,25,40.42,Mobile,Returning,Electronics,3,1
1544,53,4.43,3,36.96,Mobile,Returning,Fashion,1,1
1545,66,91.34,14,26.82,Desktop,Returning,Electronics,2,0
1546,56,11.96,22,194.21,Mobile,Returning,Fashion,4,1
1547,57,32.57,23,111.2,Desktop,Returning,Fashion,14,1
1548,52,41.81,8,5.28,Mobile,New,Fashion,14,1
1549,51,50.13,13,100.33,Mobile,New,Fashion,10,1
1550,64,87.42,23,59.94,Tablet,Returning,Home Goods,11,1
1551,41,11.26,19,184.9,Mobile,Returning,Fashion,4,1
1552,39,58.67,22,30.03,Desktop,Returning,Home Goods,15,1
1553,22,4.24,5,68.3,Desktop,Returning,Electronics,4,0
1554,50,19.92,15,0.0,Unknown,New,Electronics,16,0
1555,53,40.64,28,53.8,Desktop,Returning,Fashion,2,1
1556,64,33.97,26,48.72,Mobile,New,Home Goods,13,0
1557,37,8.72,20,18.42,Desktop,New,Fashion,8,0
1558,36,61.92,1,112.75,Desktop,Returning,Electronics,13,1
1559,52,5.55,16,48.02,Mobile,New,Electronics,8,0
1560,69,1.65,29,254.6,Desktop,Returning,Electronics,4,0
1561,60,37.92,23,24.18,Mobile,New,Fashion,5,0
1562,34,19.36,24,91.84,Desktop,New,Electronics,6,1
1563,62,56.73,2,226.03,Tablet,Returning,Home Goods,19,1
1564,60,14.51,7,87.12,Tablet,Returning,Home Goods,10,1
1565,51,5.53,6,164.0,Desktop,New,Home Goods,3,0
1566,26,54.32,5,140.58,Mobile,Returning,Fashion,13,1
1567,43,23.88,29,35.72,Tablet,Returning,Fashion,9,1
1568,19,6.29,4,73.33,Mobile,Returning,Fashion,17,1
1569,26,38.23,2,13.59,Desktop,New,Home Goods,10,1
1570,26,21.47,10,61.35,Mobile,Returning,Fashion,12,1
1571,57,27.81,22,20.95,Tablet,Returning,Electronics,13,1
1572,34,18.54,5,108.92,Desktop,New,Home Goods,10,0
1573,18,52.93,18,60.07,Desktop,New,Electronics,19,1
1574,42,53.08,10,42.38,Mobile,Returning,Electronics,19,0
1575,60,37.07,23,25.05,Desktop,New,Fashion,17,1
1576,57,3.34,22,531.54,Desktop,New,Electronics,5,1
1577,59,54.76,28,5.95,Desktop,New,Home Goods,8,0
1578,42,33.35,15,3.56,Mobile,Returning,Electronics,5,1
1579,56,35.82,27,19.6,Mobile,Returning,Fashion,15,0
1580,52,13.53,9,283.44,Mobile,New,Fashion,4,0
1581,20,63.43,11,309.97,Mobile,Returning,Fashion,13,1
1582,67,38.77,26,85.12,Mobile,Returning,Electronics,17,1
1583,54,3.58,21,169.69,Mobile,New,Fashion,5,1
1584,61,15.72,25,19.26,Mobile,Returning,Electronics,1,0
1585,61,65.25,25,286.16,Mobile,Returning,Electronics,15,1
1586,68,1.45,29,12.33,Mobile,Returning,Home Goods,10,0
1587,47,97.65,17,8.53,Tablet,New,Fashion,11,0
1588,55,34.1,21,9.52,Desktop,Returning,Home Goods,18,0
1589,51,29.94,9,68.1,Mobile,Returning,Electronics,13,1
1590,29,9.46,23,0.0,Desktop,Returning,Fashion,16,0
1591,36,19.92,15,0.0,Desktop,Returning,Home Goods,19,1
1592,54,85.45,6,304.96,Tablet,New,Fashion,12,1
1593,61,10.63,22,45.59,Mobile,Returning,Electronics,14,1
1594,66,44.82,11,13.04,Mobile,Returning,Fashion,2,1
1595,34,14.98,23,50.18,Tablet,New,Electronics,10,1
1596,27,4.5,17,90.91,Mobile,New,Electronics,4,0
1597,66,0.32,4,142.81,Mobile,New,Fashion,1,1
1598,64,23.57,29,49.11,Mobile,Returning,Electronics,17,1
1599,29,111.62,15,72.03,Mobile,Returning,Electronics,11,0
1600,33,13.82,1,24.89,Tablet,Returning,Home Goods,7,0
1601,41,19.92,15,0.0,Unknown,New,Fashion,17,1
1602,36,12.65,29,341.34,Tablet,Returning,Fashion,17,1
1603,25,22.05,20,4.02,Tablet,Returning,Electronics,9,0
1604,48,17.43,1,174.1,Desktop,New,Fashion,10,0
1605,38,63.59,9,66.09,Mobile,New,Electronics,6,1
1606,34,21.13,12,23.24,Mobile,New,Fashion,17,0
1607,40,21.26,4,247.89,Mobile,Returning,Fashion,16,1
1608,54,4.47,28,52.83,Mobile,Returning,Home Goods,7,1
1609,33,121.78,22,32.24,Desktop,Returning,Home Goods,19,0
1610,23,8.63,13,16.02,Mobile,New,Electronics,4,1
1611,25,2.29,7,22.42,Tablet,Returning,Home Goods,17,0
1612,42,32.64,8,143.11,Desktop,Returning,Electronics,9,0
1613,35,27.14,28,76.24,Desktop,Returning,Electronics,11,1
1614,42,16.09,13,195.57,Tablet,New,Home Goods,1,0
1615,29,16.46,11,21.11,Mobile,Returning,Electronics,7,0
1616,32,19.92,15,0.0,Unknown,New,Electronics,5,0
1617,43,6.53,25,0.49,Mobile,New,Electronics,5,0
1618,58,51.49,24,56.72,Mobile,New,Home Goods,1,1
1619,62,31.39,16,510.5,Desktop,Returning,Fashion,6,1
1620,43,16.29,10,94.99,Mobile,Returning,Fashion,13,1
1621,64,19.92,11,0.0,Mobile,Returning,Fashion,15,1
1622,49,8.9,12,167.55,Tablet,New,Fashion,4,0
1623,27,41.84,28,121.76,Mobile,Returning,Fashion,17,0
1624,33,21.58,14,1.24,Desktop,New,Home Goods,13,0
1625,24,11.61,19,135.8,Mobile,Returning,Electronics,11,0
1626,34,27.19,12,28.59,Mobile,Returning,Fashion,4,1
1627,40,163.72,18,12.97,Desktop,Returning,Home Goods,7,0
1628,43,17.14,21,20.53,Tablet,New,Electronics,19,0
1629,38,76.03,17,50.58,Mobile,Returning,Electronics,7,1
1630,39,12.69,3,44.25,Mobile,Returning,Fashion,14,1
1631,24,1.69,1,27.27,Mobile,Returning,Home Goods,16,0
1632,31,6.85,29,15.12,Mobile,Returning,Fashion,9,0
1633,32,16.27,19,114.92,Mobile,Returning,Fashion,2,1
1634,24,7.44,29,369.3,Desktop,Returning,Fashion,16,0
1635,26,0.01,4,0.0,Mobile,New,Electronics,5,0
1636,68,73.95,23,28.07,Mobile,Returning,Electronics,12,0
1637,65,55.71,28,22.46,Desktop,New,Fashion,15,0
1638,25,40.68,16,19.64,Mobile,Returning,Fashion,3,1
1639,67,5.51,12,11.76,Mobile,Returning,Electronics,9,1
1640,40,3.85,21,64.12,Tablet,New,Electronics,7,0
1641,46,2.1,21,74.39,Mobile,Returning,Fashion,4,0
1642,35,38.62,13,97.8,Desktop,Returning,Home Goods,9,1
1643,48,79.27,17,91.21,Mobile,Returning,Home Goods,15,1
1644,47,16.89,8,27.66,Mobile,Returning,Fashion,7,0
1645,69,3.81,13,32.08,Mobile,Returning,Electronics,11,1
1646,56,21.55,20,91.53,Mobile,Returning,Fashion,19,1
1647,52,12.87,26,34.39,Mobile,New,Electronics,11,1
1648,35,19.92,5,0.0,Mobile,New,Electronics,1,0
1649,59,29.13,18,37.52,Tablet,Returning,Fashion,13,0
1650,56,38.05,15,25.41,Desktop,Returning,Home Goods,13,1
1651,34,3.52,12,7.4,Mobile,New,Home Goods,2,1
1652,31,1.09,29,141.82,Desktop,Returning,Fashion,17,0
1653,48,155.18,17,0.0,Tablet,New,Fashion,19,0
1654,41,7.95,25,19.85,Desktop,Returning,Fashion,15,1
1655,52,1.66,15,5.36,Mobile,New,Electronics,19,0
1656,61,6.32,2,107.41,Tablet,Returning,Home Goods,10,0
1657,62,1.19,6,19.01,Mobile,Returning,Electronics,10,0
1658,51,14.92,17,40.0,Mobile,Returning,Electronics,9,1
1659,20,48.65,16,5.3,Desktop,Returning,Home Goods,19,0
1660,54,12.52,17,20.52,Tablet,Returning,Electronics,11,1
1661,60,17.62,25,125.97,Tablet,Returning,Electronics,6,1
1662,57,33.77,20,130.53,Tablet,Returning,Electronics,2,1
1663,43,21.33,9,18.56,Mobile,New,Home Goods,10,0
1664,40,59.29,27,32.75,Tablet,Returning,Fashion,15,0
1665,61,60.31,5,11.53,Mobile,Returning,Fashion,5,0
1666,56,0.3,23,6.17,Mobile,Returning,Fashion,18,0
1667,32,45.16,1,388.0,Desktop,Returning,Home Goods,7,1
1668,66,18.53,6,85.27,Mobile,Returning,Electronics,3,1
1669,21,134.86,24,62.49,Desktop,Returning,Fashion,16,1
1670,46,19.92,15,0.0,Unknown,New,Home Goods,17,0
1671,39,19.92,15,0.0,Unknown,New,Home Goods,2,0
1672,42,42.14,25,131.49,Mobile,Returning,Home Goods,16,1
1673,30,8.57,19,1.33,Mobile,New,Fashion,1,1
1674,35,23.19,1,16.54,Tablet,New,Home Goods,14,0
1675,50,145.36,1,85.11,Mobile,Returning,Fashion,16,1
1676,33,58.46,13,37.7,Desktop,New,Fashion,9,1
1677,62,3.07,14,323.57,Desktop,Returning,Fashion,17,0
1678,59,36.76,27,87.59,Desktop,Returning,Electronics,8,1
1679,61,12.72,6,250.89,Desktop,Returning,Fashion,9,1
1680,19,0.21,27,18.0,Mobile,New,Electronics,2,0
1681,52,15.5,6,159.58,Tablet,New,Home Goods,13,0
1682,59,8.03,1,31.01,Mobile,Returning,Fashion,1,0
1683,51,51.26,14,365.01,Mobile,New,Fashion,7,0
1684,47,12.34,3,13.73,Mobile,Returning,Fashion,18,0
1685,30,52.72,23,58.11,Desktop,Returning,Home Goods,5,1
1686,30,0.02,10,125.94,Desktop,Returning,Fashion,7,0
1687,35,11.04,19,45.34,Tablet,Returning,Electronics,12,1
1688,49,8.28,19,50.5,Desktop,New,Fashion,17,1
1689,49,7.98,19,343.56,Desktop,Returning,Home Goods,5,1
1690,52,2.12,28,44.31,Tablet,New,Fashion,12,0
1691,56,6.22,23,74.12,Mobile,Returning,Electronics,19,1
1692,63,24.33,4,4.49,Desktop,Returning,Electronics,13,0
1693,69,10.33,20,147.72,Desktop,New,Home Goods,16,0
1694,46,16.21,19,83.57,Mobile,New,Fashion,19,1
1695,66,14.19,10,41.4,Desktop,Returning,Electronics,10,0
1696,46,62.6,27,1.3,Mobile,Returning,Fashion,12,1
1697,61,70.71,25,71.65,Desktop,New,Home Goods,7,1
1698,33,20.37,2,1.02,Desktop,Returning,Electronics,14,1
1699,61,12.02,4,0.1,Tablet,Returning,Electronics,10,0
1700,64,3.39,24,76.59,Tablet,Returning,Electronics,8,1
1701,27,91.99,6,16.76,Desktop,Returning,Fashion,15,0
1702,47,1.86,7,17.04,Desktop,New,Fashion,16,1
1703,42,10.6,16,84.74,Mobile,Returning,Electronics,8,1
1704,56,10.62,29,4.42,Mobile,Returning,Home Goods,4,0
1705,37,11.59,7,30.08,Tablet,Returning,Fashion,17,0
1706,22,5.38,18,12.95,Tablet,Returning,Home Goods,4,1
1707,18,45.86,20,69.43,Tablet,Returning,Fashion,11,1
1708,47,3.92,26,86.72,Mobile,New,Home Goods,13,1
1709,66,30.23,26,102.16,Tablet,Returning,Fashion,6,1
1710,20,3.97,22,23.57,Tablet,Returning,Fashion,14,1
1711,62,2.19,19,7.48,Mobile,New,Electronics,7,1
1712,31,72.05,9,6.56,Desktop,Returning,Electronics,12,1
1713,47,6.33,29,44.43,Desktop,New,Electronics,1,0
1714,67,51.65,20,233.27,Desktop,Returning,Electronics,10,0
1715,21,23.6,10,19.64,Tablet,Returning,Electronics,1,0
1716,35,2.43,13,23.74,Mobile,Returning,Fashion,16,0
1717,54,93.33,18,8.51,Desktop,Returning,Fashion,7,1
1718,42,8.51,16,74.43,Desktop,Returning,Fashion,6,1
1719,65,58.91,22,91.12,Mobile,Returning,Electronics,18,1
1720,18,5.55,17,82.39,Tablet,Returning,Electronics,4,1
1721,63,57.71,22,157.94,Desktop,New,Electronics,16,1
1722,32,0.4,13,53.31,Mobile,New,Electronics,1,1
1723,26,21.51,12,11.55,Mobile,Returning,Fashion,2,1
1724,32,44.02,10,27.33,Mobile,Returning,Home Goods,16,1
1725,66,81.91,1,86.88,Desktop,Returning,Fashion,9,1
1726,41,71.97,8,75.97,Tablet,Returning,Electronics,15,1
1727,21,51.38,21,60.57,Mobile,Returning,Fashion,16,1
1728,29,65.73,22,91.9,Mobile,New,Electronics,9,1
1729,54,6.67,18,81.15,Mobile,Returning,Electronics,7,1
1730,54,10.03,2,170.51,Desktop,Returning,Electronics,10,1
1731,60,10.23,16,70.55,Tablet,Returning,Electronics,7,1
1732,23,14.2,12,120.62,Desktop,Returning,Fashion,13,1
1733,56,14.99,9,22.88,Desktop,Returning,Fashion,2,0
1734,63,23.59,3,90.7,Desktop,Returning,Electronics,12,1
1735,41,5.23,22,185.98,Mobile,Returning,Home Goods,13,0
1736,28,35.26,26,38.99,Desktop,Returning,Fashion,3,0
1737,30,5.5,21,120.81,Desktop,Returning,Fashion,11,1
1738,51,11.15,28,103.22,Desktop,New,Electronics,8,1
1739,42,21.0,4,4.91,Tablet,New,Electronics,11,1
1740,24,47.75,26,0.0,Desktop,New,Electronics,18,0
1741,69,40.35,2,11.16,Desktop,Returning,Home Goods,7,0
1742,21,19.92,15,0.0,Tablet,New,Electronics,12,0
1743,25,5.08,10,133.45,Tablet,Returning,Fashion,6,1
1744,37,23.76,16,9.3,Desktop,Returning,Fashion,10,1
1745,46,19.92,15,0.0,Unknown,New,Electronics,15,1
1746,68,14.21,11,72.21,Mobile,New,Electronics,15,0
1747,62,16.01,18,33.84,Desktop,New,Fashion,19,1
1748,63,1.22,22,2.84,Mobile,New,Home Goods,6,0
1749,27,9.61,14,62.41,Mobile,Returning,Fashion,19,1
1750,60,93.47,8,39.26,Mobile,Returning,Electronics,15,0
1751,51,92.13,23,8.52,Desktop,Returning,Fashion,18,1
1752,43,13.03,15,129.53,Desktop,Returning,Home Goods,2,0
1753,58,1.32,17,197.28,Mobile,Returning,Home Goods,7,1
1754,66,5.92,21,113.04,Mobile,New,Fashion,5,0
1755,20,14.94,18,138.27,Desktop,Returning,Home Goods,3,1
1756,23,19.92,15,0.0,Unknown,New,Fashion,6,0
1757,22,4.57,23,24.48,Mobile,Returning,Electronics,6,0
1758,22,43.26,14,18.71,Desktop,New,Home Goods,1,1
1759,64,3.45,23,115.88,Desktop,Returning,Electronics,19,1
1760,40,119.31,3,236.39,Mobile,New,Home Goods,12,1
1761,66,14.42,7,100.94,Desktop,Returning,Home Goods,5,1
1762,26,44.78,15,170.6,Mobile,Returning,Home Goods,7,1
1763,52,12.58,21,81.44,Desktop,Returning,Fashion,8,1
1764,37,29.64,24,39.24,Mobile,Returning,Fashion,19,1
1765,66,6.4,28,44.38,Mobile,New,Electronics,6,0
1766,59,4.74,16,6.26,Desktop,Returning,Electronics,15,0
1767,52,83.45,16,2.56,Desktop,New,Electronics,6,0
1768,67,74.9,8,95.12,Mobile,Returning,Fashion,9,1
1769,35,65.54,7,46.16,Mobile,Returning,Home Goods,4,0
1770,34,29.46,6,64.28,Desktop,Returning,Home Goods,16,0
1771,41,49.55,2,65.25,Desktop,Returning,Electronics,10,1
1772,20,2.15,22,25.99,Mobile,Returning,Fashion,1,0
1773,49,12.23,13,51.68,Desktop,Returning,Fashion,11,0
1774,52,11.29,12,50.91,Mobile,New,Fashion,17,0
1775,55,30.29,15,39.34,Desktop,Returning,Electronics,18,0
1776,30,13.2,27,137.48,Mobile,Returning,Home Goods,15,1
1777,64,4.82,9,48.0,Mobile,Returning,Fashion,6,0
1778,42,27.22,2,74.04,Mobile,Returning,Electronics,16,1
1779,26,50.52,17,180.7,Mobile,Returning,Electronics,2,1
1780,21,14.44,27,160.93,Mobile,Returning,Fashion,3,1
1781,31,4.26,29,176.89,Mobile,New,Electronics,17,1
1782,54,6.57,5,25.18,Mobile,Returning,Electronics,8,0
1783,51,19.92,11,0.0,Mobile,Returning,Home Goods,15,0
1784,28,10.7,22,24.2,Desktop,Returning,Electronics,13,0
1785,58,30.88,19,26.14,Mobile,New,Electronics,19,1
1786,20,27.56,24,192.07,Desktop,Returning,Fashion,1,1
1787,45,35.73,7,83.81,Mobile,New,Fashion,12,1
1788,46,13.51,2,6.82,Mobile,Returning,Fashion,18,1
1789,26,52.12,16,11.64,Desktop,New,Fashion,18,1
1790,20,6.85,12,13.54,Tablet,Returning,Fashion,3,0
1791,42,18.99,23,79.63,Mobile,New,Fashion,18,1
1792,51,48.42,15,106.37,Mobile,New,Electronics,17,1
1793,29,5.96,1,157.09,Desktop,Returning,Electronics,11,1
1794,59,3.49,25,225.93,Tablet,New,Fashion,5,1
1795,26,64.54,13,18.02,Tablet,New,Fashion,7,1
1796,32,12.6,23,29.66,Mobile,New,Electronics,18,0
1797,57,34.55,6,21.99,Mobile,Returning,Fashion,7,0
1798,42,0.77,13,35.55,Desktop,Returning,Electronics,18,0
1799,22,35.14,18,196.89,Desktop,New,Electronics,2,1
1800,28,11.4,3,68.47,Desktop,Returning,Fashion,6,0
1801,51,1.72,1,107.21,Tablet,New,Fashion,8,1
1802,41,28.23,15,53.89,Desktop,Returning,Fashion,17,1
1803,32,8.26,26,2.34,Mobile,Returning,Fashion,4,0
1804,55,14.67,13,5.31,Mobile,Returning,Home Goods,17,0
1805,25,2.52,5,61.76,Desktop,Returning,Fashion,16,1
1806,22,4.78,25,101.49,Mobile,New,Electronics,15,0
1807,65,10.61,13,19.4,Mobile,New,Electronics,15,0
1808,43,19.92,15,0.0,Mobile,Returning,Fashion,8,1
1809,35,72.52,5,133.14,Mobile,New,Fashion,17,1
1810,23,0.18,28,42.47,Mobile,New,Home Goods,19,0
1811,54,19.84,19,109.77,Desktop,New,Home Goods,1,1
1812,65,3.95,21,41.41,Mobile,Returning,Fashion,13,0
1813,30,11.03,24,90.74,Desktop,Returning,Fashion,6,1
1814,45,78.13,28,115.51,Mobile,New,Home Goods,10,1
1815,22,5.29,18,385.53,Mobile,New,Fashion,1,1
1816,30,101.29,21,33.9,Tablet,Returning,Fashion,12,1
1817,34,6.91,22,42.35,Tablet,New,Fashion,19,1
1818,67,40.59,10,14.49,Mobile,Returning,Fashion,15,1
1819,57,23.73,24,18.26,Desktop,New,Fashion,5,1
1820,62,64.75,8,94.58,Mobile,Returning,Electronics,2,0
1821,49,24.22,15,199.16,Tablet,Returning,Electronics,19,0
1822,46,22.94,21,40.15,Mobile,New,Electronics,14,0
1823,68,6.52,25,15.86,Mobile,Returning,Fashion,9,1
1824,20,5.45,20,26.85,Desktop,Returning,Electronics,1,0
1825,57,74.48,28,48.57,Desktop,Returning,Electronics,13,1
1826,51,11.92,25,27.47,Mobile,Returning,Fashion,17,1
1827,57,13.96,27,21.28,Desktop,New,Fashion,2,0
1828,44,42.79,23,106.54,Mobile,New,Fashion,14,0
1829,30,12.41,22,0.63,Tablet,New,Fashion,6,0
1830,62,91.14,4,61.99,Mobile,New,Home Goods,6,1
1831,50,40.17,2,126.3,Tablet,Returning,Electronics,18,1
1832,23,19.92,24,0.0,Mobile,Returning,Fashion,19,1
1833,41,63.83,6,73.96,Mobile,Returning,Electronics,9,1
1834,36,1.53,28,0.0,Tablet,Returning,Fashion,15,0
1835,33,8.91,3,85.14,Tablet,Returning,Fashion,7,1
1836,57,18.77,7,47.23,Desktop,Returning,Fashion,6,1
1837,45,7.72,10,34.04,Mobile,New,Electronics,5,1
1838,50,40.87,23,144.59,Desktop,Returning,Fashion,19,1
1839,65,75.48,6,113.65,Desktop,Returning,Fashion,1,0
1840,58,16.54,16,31.0,Desktop,New,Fashion,7,0
1841,30,12.56,2,8.7,Desktop,New,Fashion,18,0
1842,60,97.75,24,5.96,Mobile,Returning,Electronics,8,1
1843,62,17.66,17,7.92,Desktop,Returning,Home Goods,12,0
1844,42,20.14,13,69.95,Desktop,New,Electronics,10,0
1845,59,13.0,1,4.24,Mobile,Returning,Electronics,6,0
1846,53,72.09,6,32.87,Desktop,Returning,Home Goods,16,1
1847,44,25.25,5,111.93,Desktop,Returning,Fashion,19,1
1848,55,43.09,25,27.89,Desktop,New,Fashion,18,0
1849,24,50.11,13,115.28,Mobile,New,Electronics,13,1
1850,22,12.55,28,109.47,Desktop,Returning,Fashion,7,0
1851,60,17.06,23,22.57,Mobile,Returning,Electronics,7,1
1852,62,56.61,18,104.4,Desktop,Returning,Fashion,16,1
1853,68,13.54,29,110.2,Desktop,New,Fashion,10,1
1854,48,47.39,12,40.53,Desktop,Returning,Electronics,15,1
1855,40,84.9,7,18.9,Mobile,New,Home Goods,14,0
1856,59,29.28,15,58.93,Desktop,Returning,Fashion,12,1
1857,27,40.6,3,203.47,Tablet,Returning,Fashion,15,1
1858,49,49.06,16,81.65,Mobile,Returning,Electronics,8,1
1859,60,55.94,1,15.19,Tablet,New,Fashion,7,1
1860,47,15.08,27,91.85,Desktop,New,Fashion,9,0
1861,56,19.92,15,0.0,Desktop,Returning,Fashion,14,0
1862,48,15.42,24,71.63,Mobile,Returning,Electronics,7,0
1863,35,33.6,12,105.96,Mobile,Returning,Home Goods,12,1
1864,53,17.95,19,57.88,Tablet,Returning,Electronics,14,0
1865,19,41.46,27,134.55,Mobile,Returning,Fashion,11,1
1866,31,13.25,8,102.46,Mobile,Returning,Fashion,19,1
1867,30,30.21,23,76.38,Desktop,Returning,Fashion,6,1
1868,46,6.19,12,13.08,Mobile,New,Home Goods,3,0
1869,29,41.51,15,144.61,Desktop,Returning,Electronics,6,1
1870,56,23.67,2,219.79,Desktop,New,Fashion,9,0
1871,19,6.85,29,11.78,Tablet,Returning,Electronics,2,0
1872,49,10.36,17,53.59,Desktop,New,Electronics,6,0
1873,30,41.42,7,23.97,Mobile,Returning,Home Goods,14,0
1874,63,19.77,13,112.36,Mobile,Returning,Home Goods,19,1
1875,44,7.3,1,102.3,Desktop,Returning,Fashion,4,0
1876,66,102.58,6,12.15,Mobile,Returning,Electronics,14,0
1877,58,37.67,13,167.66,Tablet,New,Electronics,10,1
1878,34,94.49,11,15.97,Desktop,Returning,Fashion,6,1
1879,57,16.71,10,127.67,Mobile,New,Electronics,11,0
1880,48,19.34,16,48.85,Tablet,New,Electronics,13,1
1881,51,68.47,27,31.83,Mobile,New,Fashion,18,1
1882,41,22.34,26,13.78,Mobile,New,Electronics,14,0
1883,62,36.86,24,14.68,Desktop,Returning,Electronics,11,1
1884,52,8.72,23,86.75,Tablet,Returning,Fashion,5,1
1885,65,17.76,20,63.96,Desktop,Returning,Fashion,8,1
1886,23,3.95,17,10.42,Mobile,New,Electronics,4,1
1887,36,19.92,15,0.0,Mobile,New,Fashion,12,0
1888,47,0.03,4,6.0,Mobile,New,Home Goods,6,0
1889,24,1.2,5,108.93,Mobile,New,Fashion,8,0
1890,27,113.54,28,99.55,Mobile,New,Fashion,4,1
1891,58,8.33,23,4.82,Desktop,New,Fashion,10,0
1892,49,32.66,14,65.73,Tablet,Returning,Electronics,11,1
1893,51,54.81,20,7.08,Mobile,Returning,Electronics,15,0
1894,45,24.0,10,187.26,Mobile,Returning,Electronics,5,1
1895,32,4.99,14,190.11,Desktop,New,Fashion,3,0
1896,47,39.07,28,95.85,Desktop,Returning,Home Goods,15,1
1897,54,27.51,1,208.5,Tablet,Returning,Fashion,2,0
1898,46,39.42,11,133.47,Mobile,New,Fashion,2,1
1899,39,44.06,26,141.07,Mobile,New,Fashion,8,1
1900,21,111.16,23,67.46,Desktop,New,Fashion,14,1
1901,37,25.57,18,29.23,Desktop,New,Fashion,9,1
1902,49,12.54,16,19.65,Mobile,Returning,Fashion,5,0
1903,53,31.36,29,31.7,Desktop,New,Fashion,12,0
1904,67,2.13,27,79.22,Mobile,Returning,Home Goods,10,1
1905,21,68.31,18,15.16,Mobile,New,Fashion,1,1
1906,44,3.81,8,23.94,Desktop,Returning,Home Goods,19,0
1907,34,11.92,28,50.5,Mobile,New,Electronics,11,1
1908,29,19.92,15,0.0,Unknown,New,Fashion,17,0
1909,39,27.29,26,71.06,Mobile,New,Electronics,3,1
1910,34,15.01,10,205.3,Mobile,New,Electronics,1,1
1911,27,19.24,5,110.29,Mobile,Returning,Fashion,17,1
1912,18,57.84,10,87.83,Mobile,Returning,Home Goods,6,1
1913,39,12.47,18,69.92,Mobile,New,Electronics,13,1
1914,43,61.13,21,53.55,Desktop,Returning,Home Goods,4,1
1915,35,2.77,24,16.52,Desktop,Returning,Home Goods,5,0
1916,67,44.99,6,180.08,Mobile,Returning,Fashion,15,0
1917,31,56.43,3,22.86,Mobile,Returning,Fashion,14,0
1918,64,6.02,8,7.66,Tablet,Returning,Fashion,19,0
1919,46,16.88,9,110.91,Mobile,New,Home Goods,15,1
1920,29,5.43,5,15.45,Mobile,New,Home Goods,12,1
1921,53,36.79,29,37.2,Mobile,New,Electronics,18,1
1922,52,22.99,2,2.3,Desktop,Returning,Fashion,14,0
1923,69,30.26,2,11.79,Mobile,Returning,Fashion,10,0
1924,29,6.56,7,15.22,Desktop,Returning,Home Goods,8,0
1925,24,7.14,17,4.48,Mobile,Returning,Home Goods,4,0
1926,46,1.27,10,85.52,Mobile,Returning,Fashion,18,1
1927,28,11.66,12,145.12,Mobile,Returning,Fashion,8,1
1928,50,24.61,2,37.38,Desktop,Returning,Fashion,4,1
1929,23,58.54,10,166.08,Desktop,Returning,Fashion,11,0
1930,64,32.98,20,19.2,Mobile,New,Home Goods,5,0
1931,32,17.15,1,31.49,Mobile,Returning,Electronics,10,0
1932,49,91.8,4,13.07,Desktop,Returning,Electronics,6,0
1933,68,38.11,13,77.52,Desktop,Returning,Electronics,4,1
1934,28,79.85,12,43.56,Mobile,Returning,Fashion,18,1
1935,40,22.5,11,0.0,Desktop,Returning,Fashion,17,1
1936,43,8.99,29,114.73,Mobile,Returning,Home Goods,7,1
1937,51,1.63,10,63.12,Mobile,Returning,Electronics,9,0
1938,63,38.85,15,79.03,Mobile,New,Fashion,3,1
1939,51,3.88,5,218.98,Desktop,New,Fashion,9,0
1940,46,10.82,25,28.43,Mobile,Returning,Fashion,4,0
1941,21,22.81,17,35.6,Desktop,Returning,Fashion,19,1
1942,34,19.92,15,0.0,Desktop,Returning,Electronics,9,1
1943,52,27.53,5,75.6,Desktop,Returning,Electronics,6,1
1944,30,5.45,2,15.73,Mobile,Returning,Electronics,11,0
1945,58,14.33,9,37.75,Mobile,New,Home Goods,15,0
1946,56,28.81,6,50.46,Tablet,Returning,Electronics,6,1
1947,32,105.02,18,43.49,Desktop,Returning,Fashion,10,0
1948,46,39.02,14,15.71,Desktop,Returning,Fashion,18,1
1949,46,76.76,19,206.62,Mobile,Returning,Home Goods,16,1
1950,28,43.09,14,114.95,Mobile,Returning,Electronics,4,0
1951,69,26.87,8,52.52,Desktop,Returning,Fashion,13,1
1952,49,6.4,17,91.17,Mobile,New,Electronics,5,1
